"280","57","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"281","58","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"282","58","Domain Specific Data Retrieval on the Semantic Web","Chapter","The Semantic Web: Research and Applications"
"283","58","How is a search system used in work task completion?","Article","Journal of Information Science"
"284","58","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"285","58","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"286","59","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"287","59","Domain Specific Data Retrieval on the Semantic Web","Chapter","The Semantic Web: Research and Applications"
"288","59","How is a search system used in work task completion?","Article","Journal of Information Science"
"289","59","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"290","59","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"291","60","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"292","60","Domain Specific Data Retrieval on the Semantic Web","Chapter","The Semantic Web: Research and Applications"
"293","60","How is a search system used in work task completion?","Article","Journal of Information Science"
"294","60","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"295","60","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"296","62","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"297","62","Domain Specific Data Retrieval on the Semantic Web","Chapter","The Semantic Web: Research and Applications"
"298","62","How is a search system used in work task completion?","Article","Journal of Information Science"
"299","62","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"300","62","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"301","63","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"302","63","Domain Specific Data Retrieval on the Semantic Web","Chapter","The Semantic Web: Research and Applications"
"303","63","How is a search system used in work task completion?","Article","Journal of Information Science"
"304","63","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"305","63","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
"306","64","Concept-based query language approach to enterprise information systems","Article","Enterprise Information Systems"
"307","64","Domain Specific Data Retrieval on the Semantic Web","Chapter","The Semantic Web: Research and Applications"
"308","64","How is a search system used in work task completion?","Article","Journal of Information Science"
"309","64","An examination of multi?session web tasks","Article","Proceedings of the American Society for Information Science and Technology"
"310","64","An Unsupervised Approach to Product Attribute Extraction","Conference Paper","Advances in Information Retrieval, 31th European Conference on IR Research, ECIR 2009, Toulouse, France, April 6-9, 2009. Proceedings"
